training_sample_size,sampling_seed,random_repeat,random_seed,exact_probability_raising_count,mean_exact_probability_difference,mean_exact_candidate_reachability
2500,456.0,87,2523042,10,0.02849901784578248,0.26216241360683806
2500,456.0,88,2523043,10,0.019550948327070144,0.3417954605017716
2500,456.0,89,2523044,7,0.004306794607065525,0.34467509187823475
2500,456.0,90,2523045,13,0.04398949175890364,0.13708135557452103
2500,456.0,91,2523046,10,0.01527048129505571,0.24803036367190487
2500,456.0,92,2523047,12,0.03317446375116679,0.266873121641031
2500,456.0,93,2523048,8,0.01793870933526255,0.27632150163639024
2500,456.0,94,2523049,8,0.02287771427420879,0.3465118830780371
2500,456.0,95,2523050,7,0.011767577945934419,0.3539843327974649
2500,456.0,96,2523051,10,0.027221194757652546,0.1464573583615854
2500,456.0,97,2523052,8,0.017477594035784746,0.26733838290404305
2500,456.0,98,2523053,11,0.03421102697434977,0.20928345521274458
2500,456.0,99,2523054,11,0.023855745357710137,0.2877556834435451
2500,456.0,100,2523055,9,0.03162948622986425,0.2889601041931581
2500,789.0,1,2523289,11,0.050874928336633055,0.13603387062302563
2500,789.0,2,2523290,10,0.019072740669410667,0.26276275846975483
2500,789.0,3,2523291,12,0.03899318276569318,0.14708757320287916
2500,789.0,4,2523292,13,0.03489944653663256,0.21420925742008312
2500,789.0,5,2523293,5,0.013082788192333087,0.46159183428208095
2500,789.0,6,2523294,9,0.027065470529139525,0.1957896829183208
2500,789.0,7,2523295,9,0.02641659721147646,0.25755325283552505
2500,789.0,8,2523296,11,0.04029535597402022,0.2757987346151471
2500,789.0,9,2523297,11,0.03233938821674204,0.17778707195417692
2500,789.0,10,2523298,10,0.00993589824280294,0.1698312266282366
2500,789.0,11,2523299,11,0.031396385176614854,0.33291171379899415
2500,789.0,12,2523300,9,0.02255885118223406,0.23222095759924083
2500,789.0,13,2523301,9,0.029346997453065394,0.22126970394243212
2500,789.0,14,2523302,6,0.00813375733943528,0.32773140020030095
2500,789.0,15,2523303,11,0.025966635320720542,0.11916570566940614
2500,789.0,16,2523304,11,0.02444921727060036,0.26024597545676265
2500,789.0,17,2523305,13,0.033229886109842635,0.20161778143294068
2500,789.0,18,2523306,13,0.04552974485133727,0.12746331805056102
2500,789.0,19,2523307,9,0.01406386038360125,0.2824407588265609
2500,789.0,20,2523308,11,0.01589693811168332,0.30513415504594865
2500,789.0,21,2523309,10,0.02834324446866187,0.298107147205776
2500,789.0,22,2523310,9,0.01478993005447692,0.324389042379295
2500,789.0,23,2523311,11,0.039360460158335345,0.2251059747641174
2500,789.0,24,2523312,13,0.056388664649698696,0.1745005855051079
2500,789.0,25,2523313,8,0.028586392330887667,0.3158190652784244
2500,789.0,26,2523314,12,0.04465043155992978,0.31117559200731193
2500,789.0,27,2523315,7,0.011300578135198419,0.3081374908831685
2500,789.0,28,2523316,10,0.02024508854777663,0.3377075966533164
2500,789.0,29,2523317,11,0.0433883189592804,0.14511586484120026
2500,789.0,30,2523318,12,0.03919626552676109,0.29834050482770585
2500,789.0,31,2523319,7,0.01983428057761894,0.30239827864272634
2500,789.0,32,2523320,10,0.03950267401541231,0.3232954539452076
2500,789.0,33,2523321,11,0.0266275953552473,0.33305598350605964
2500,789.0,34,2523322,13,0.0316076539305423,0.1643125157624839
2500,789.0,35,2523323,9,0.02105904177468189,0.2918471068003951
2500,789.0,36,2523324,10,0.03735179122054763,0.24764059467324148
2500,789.0,37,2523325,12,0.03973246481901682,0.27291952916402074
2500,789.0,38,2523326,10,0.02499152042430276,0.30674135035043765
2500,789.0,39,2523327,8,0.01398085740283626,0.3156923627395253
2500,789.0,40,2523328,10,0.031681834806905326,0.28071530062070627
2500,789.0,41,2523329,10,0.02054858280127787,0.2763905034484129
2500,789.0,42,2523330,12,0.02991060359172295,0.22209782384853702
2500,789.0,43,2523331,11,0.033159911019617586,0.2108098735896295
2500,789.0,44,2523332,7,0.01443709728494919,0.3752640617930991
2500,789.0,45,2523333,9,0.032948061031887396,0.29497008931393737
2500,789.0,46,2523334,10,0.028791655963639074,0.18480770103056204
2500,789.0,47,2523335,7,0.013839193018902893,0.34440056382640005
2500,789.0,48,2523336,5,0.014309086180710567,0.3685386247964849
2500,789.0,49,2523337,12,0.03643252731697686,0.31635679769218017
2500,789.0,50,2523338,12,0.04333004901422053,0.17486688506349382
2500,789.0,51,2523339,10,0.027150782944123503,0.23335064004873485
2500,789.0,52,2523340,10,0.029501529444156082,0.3157047983090044
2500,789.0,53,2523341,13,0.039217423631626225,0.22008331978235138
2500,789.0,54,2523342,7,0.012337016187570726,0.3704940561863539
2500,789.0,55,2523343,8,0.025516345769499994,0.22020882476972536
2500,789.0,56,2523344,10,0.00974237820282074,0.3398428101714296
2500,789.0,57,2523345,9,0.03508206830600317,0.2662123082093315
2500,789.0,58,2523346,12,0.037444492288582334,0.1506557944936789
2500,789.0,59,2523347,9,0.01994478352377741,0.22885739148750153
2500,789.0,60,2523348,11,0.02192513979055098,0.20557161216675673
2500,789.0,61,2523349,8,0.022710233156239625,0.278871623544589
2500,789.0,62,2523350,6,0.004820969204044751,0.31052722420345147
2500,789.0,63,2523351,9,0.030863573617654672,0.2135265282717537
2500,789.0,64,2523352,8,0.021773094597434192,0.2576899646371092
2500,789.0,65,2523353,9,0.017947520846161923,0.26980828974481963
2500,789.0,66,2523354,13,0.04217511191971558,0.18656494763895165
2500,789.0,67,2523355,13,0.02668815267278065,0.20194455583101378
2500,789.0,68,2523356,10,0.030859713148231417,0.3932227975447126
2500,789.0,69,2523357,13,0.03234660705896565,0.2179749690972649
2500,789.0,70,2523358,8,0.010359614389524558,0.23802633802847467
2500,789.0,71,2523359,9,0.009755036356714247,0.3650708499432017
2500,789.0,72,2523360,11,0.03312332545850659,0.23261604279357492
2500,789.0,73,2523361,13,0.0278545975107945,0.27803640016737574
2500,789.0,74,2523362,13,0.020677310149145096,0.25652387329379117
2500,789.0,75,2523363,10,0.03634274972895224,0.2988532126364914
2500,789.0,76,2523364,9,0.015676881381294108,0.34677819146926125
2500,789.0,77,2523365,12,0.04324219688029153,0.23029577216981156
2500,789.0,78,2523366,9,0.041688424442021955,0.2977967473256932
2500,789.0,79,2523367,10,0.031848146182035776,0.24302716804881105
2500,789.0,80,2523368,9,0.024243340831161676,0.26464496332359844
2500,789.0,81,2523369,10,0.03217986142645642,0.24200475004193991
2500,789.0,82,2523370,10,0.03710350521098605,0.14348046230752223
2500,789.0,83,2523371,9,0.016163458339603892,0.29451182141013366
2500,789.0,84,2523372,9,0.010154805490277734,0.3191904728664562
2500,789.0,85,2523373,8,0.01991987819191995,0.3666159403494926
2500,789.0,86,2523374,11,0.026204771774326986,0.24782275978925764
2500,789.0,87,2523375,8,0.02537792432348186,0.289733447207666
2500,789.0,88,2523376,8,0.030023354204215525,0.2459615160922369
2500,789.0,89,2523377,11,0.03162891951330849,0.19544487041653527
2500,789.0,90,2523378,11,0.041713251257689696,0.18166276511548463
2500,789.0,91,2523379,11,0.027884211304157074,0.2374291654324002
2500,789.0,92,2523380,10,0.03205893989363431,0.1521936589168571
2500,789.0,93,2523381,10,0.02301239440888647,0.34025299396159536
2500,789.0,94,2523382,9,0.023632216810667683,0.25295462884207237
2500,789.0,95,2523383,9,0.025405550521796116,0.1436238548680448
2500,789.0,96,2523384,12,0.028860549654155854,0.2084855827854327
2500,789.0,97,2523385,11,0.027723231927344084,0.17624477516481993
2500,789.0,98,2523386,8,0.018663137560626097,0.33930005112935036
2500,789.0,99,2523387,12,0.040855036039401625,0.33829761256860025
2500,789.0,100,2523388,10,0.03916114643927628,0.15135238874808649
2500,2026.0,1,2524526,10,0.020577088205466224,0.3037815301687935
2500,2026.0,2,2524527,12,0.04330301288303466,0.18924372210523127
2500,2026.0,3,2524528,12,0.023306028670404905,0.19882999150297387
2500,2026.0,4,2524529,7,0.02094611389387384,0.3282563647597223
2500,2026.0,5,2524530,9,0.022208160705989403,0.14241062053480452
2500,2026.0,6,2524531,11,0.03616034585482484,0.2339601598394744
2500,2026.0,7,2524532,9,0.017335418748458824,0.2506874806845117
2500,2026.0,8,2524533,9,0.01779304286135463,0.26344710983282166
2500,2026.0,9,2524534,8,0.012982011723019804,0.3126962196203117
2500,2026.0,10,2524535,11,0.036693335578148155,0.24987857027529067
2500,2026.0,11,2524536,11,0.030607923978424656,0.257320619420041
2500,2026.0,12,2524537,9,0.021229334665351464,0.29133517890567506
2500,2026.0,13,2524538,9,0.01559485160482404,0.3370125888854445
2500,2026.0,14,2524539,10,0.023957699605031635,0.2304266946937754
2500,2026.0,15,2524540,8,0.009282242473423356,0.21887495387854633
2500,2026.0,16,2524541,9,0.019805731016168678,0.23591594607620286
2500,2026.0,17,2524542,11,0.014446897155201394,0.3725868002908838
2500,2026.0,18,2524543,11,0.02306679702536673,0.14613390838759527
2500,2026.0,19,2524544,8,0.02813975361327139,0.22507526089588037
2500,2026.0,20,2524545,10,0.04812186879915179,0.1941280319053513
2500,2026.0,21,2524546,10,0.04173439618567851,0.2876530883440771
2500,2026.0,22,2524547,11,0.02317916634606194,0.2681256873187596
2500,2026.0,23,2524548,13,0.04539271659111406,0.1974373960872606
2500,2026.0,24,2524549,12,0.0448121577599721,0.24329467967271956
2500,2026.0,25,2524550,11,0.03948588464595977,0.19020238335554557
2500,2026.0,26,2524551,12,0.04736628119480534,0.17404404626914055
2500,2026.0,27,2524552,6,0.0049419264718490044,0.3597298989387057
2500,2026.0,28,2524553,11,0.03772739771961331,0.21667465640949782
2500,2026.0,29,2524554,12,0.040982015941404534,0.2913052126393606
2500,2026.0,30,2524555,11,0.026196542984883598,0.18229236735405788
2500,2026.0,31,2524556,11,0.03944341232899697,0.19175318313256157
2500,2026.0,32,2524557,11,0.015905825830396774,0.2370569686271648
2500,2026.0,33,2524558,14,0.04129814645866846,0.14896909388674104
2500,2026.0,34,2524559,8,0.01435068832598973,0.33700988273991206
2500,2026.0,35,2524560,12,0.03018071003370932,0.31480534733474663
2500,2026.0,36,2524561,10,0.02510814374260416,0.19001319426181992
2500,2026.0,37,2524562,9,0.02099287510475461,0.41751252395640537
2500,2026.0,38,2524563,10,0.02983158229356231,0.26700274477531016
2500,2026.0,39,2524564,9,0.03209690039748425,0.22125630406229796
2500,2026.0,40,2524565,11,0.03332261871541514,0.25882178487031626
2500,2026.0,41,2524566,7,0.00708368458919229,0.3384949829795449
2500,2026.0,42,2524567,12,0.03495969040294282,0.1694727883281447
2500,2026.0,43,2524568,11,0.029274651332699603,0.2751186029748548
2500,2026.0,44,2524569,11,0.03652581068081749,0.21698167214114922
2500,2026.0,45,2524570,10,0.030073350466728092,0.23134045590516877
2500,2026.0,46,2524571,8,0.023801770101702188,0.24117476480258623
2500,2026.0,47,2524572,7,0.01150598888189385,0.31048271086377055
2500,2026.0,48,2524573,7,0.017719330913294067,0.22476562821958587
2500,2026.0,49,2524574,13,0.044330832697149186,0.18469583058730515
2500,2026.0,50,2524575,11,0.040916840150275226,0.2172870039463683
2500,2026.0,51,2524576,11,0.04266857491660165,0.2534617105116078
2500,2026.0,52,2524577,8,0.013496677045587014,0.3073700092080982
2500,2026.0,53,2524578,9,0.024109784918749953,0.22706399574020356
2500,2026.0,54,2524579,13,0.04422163683252772,0.22865624809310062
2500,2026.0,55,2524580,13,0.04987042626598156,0.2396439707632141
2500,2026.0,56,2524581,9,0.032538832304217426,0.3776102096469397
2500,2026.0,57,2524582,14,0.033914748187235874,0.18657457299236888
2500,2026.0,58,2524583,9,0.00984373451983525,0.26318049310023217
2500,2026.0,59,2524584,7,0.026598508980825775,0.3239906472207482
2500,2026.0,60,2524585,10,0.03350515764307044,0.24805288527114627
2500,2026.0,61,2524586,11,0.025669970534192326,0.18509889119858533
2500,2026.0,62,2524587,8,0.016718369819811306,0.3547061190698395
2500,2026.0,63,2524588,10,0.03027008655717505,0.1976124213120007
2500,2026.0,64,2524589,10,0.021485268401332233,0.27402056542436765
2500,2026.0,65,2524590,12,0.027725263699132408,0.19091311731284083
2500,2026.0,66,2524591,11,0.03682825891294601,0.3258931702798039
2500,2026.0,67,2524592,9,0.022854183464043477,0.22636322336830203
2500,2026.0,68,2524593,11,0.03617612341304745,0.24167362497042869
2500,2026.0,69,2524594,10,0.03776583994514508,0.28393597597598885
2500,2026.0,70,2524595,8,0.017400087578231943,0.231629701946368
2500,2026.0,71,2524596,9,0.026949142685525375,0.32946460717600884
2500,2026.0,72,2524597,9,0.019948279737372992,0.2879716483299152
2500,2026.0,73,2524598,14,0.04186402248819299,0.18684142538349346
2500,2026.0,74,2524599,9,0.018517222158030783,0.27461524979062346
2500,2026.0,75,2524600,8,0.014659826154200084,0.2912482520924886
2500,2026.0,76,2524601,11,0.036677676226335706,0.3193767898653822
2500,2026.0,77,2524602,11,0.016555527837692492,0.23439615180825188
2500,2026.0,78,2524603,7,0.007762500371327673,0.3471509929806923
2500,2026.0,79,2524604,12,0.022072619987346963,0.22596774832020633
2500,2026.0,80,2524605,10,0.024104134123292036,0.2735628560914459
2500,2026.0,81,2524606,8,0.020946769063672984,0.3094618311871184
2500,2026.0,82,2524607,13,0.038880526704350125,0.19467068707830848
2500,2026.0,83,2524608,10,0.034239132750348344,0.27603277439688234
2500,2026.0,84,2524609,8,0.027743229148307492,0.3274592600853615
2500,2026.0,85,2524610,12,0.03175025494818254,0.18210054572011988
2500,2026.0,86,2524611,11,0.025496593459347065,0.200909578948384
2500,2026.0,87,2524612,13,0.03287092886928164,0.20890949482714832
2500,2026.0,88,2524613,12,0.054640918667738514,0.17156058611968483
2500,2026.0,89,2524614,11,0.020546274366674173,0.23709026620047094
2500,2026.0,90,2524615,8,0.018245228878718548,0.3677293938041702
2500,2026.0,91,2524616,7,0.02281766947710957,0.2696908975447171
2500,2026.0,92,2524617,8,0.009044981749724528,0.19487144858988165
2500,2026.0,93,2524618,8,0.006866060974919279,0.30474548388082345
2500,2026.0,94,2524619,9,0.02144385423995952,0.40693750233623216
2500,2026.0,95,2524620,12,0.03842022901564832,0.19282453985602477
2500,2026.0,96,2524621,12,0.02743041728014538,0.3031932343210907
2500,2026.0,97,2524622,8,0.013643453906162218,0.45722291021312034
2500,2026.0,98,2524623,10,0.029111687974056243,0.2889918858422312
2500,2026.0,99,2524624,10,0.026376135655512077,0.36187231866848435
2500,2026.0,100,2524625,13,0.03210671983076193,0.1470176965830626
5000,42.0,1,5045042,9,0.025565503638968735,0.23116216267545192
5000,42.0,2,5045043,10,0.03406526639590461,0.271537275547837
5000,42.0,3,5045044,12,0.03311946838915775,0.22976259748526684
5000,42.0,4,5045045,14,0.04828685441976986,0.1647572530168902
5000,42.0,5,5045046,14,0.03241981426169273,0.1570482168046173
5000,42.0,6,5045047,12,0.03476662018365105,0.20022829256932254
5000,42.0,7,5045048,10,0.016698142643575616,0.2699232090253857
5000,42.0,8,5045049,10,0.03211809009511281,0.24578171367434215
5000,42.0,9,5045050,10,0.01998387307850546,0.20060986863431993
5000,42.0,10,5045051,9,0.01632298683490433,0.2191072360082275
5000,42.0,11,5045052,9,0.0214425053581332,0.2802573875025822
5000,42.0,12,5045053,8,0.01997870456572949,0.37396860044985974
5000,42.0,13,5045054,9,0.017734926486751217,0.2761467515369789
5000,42.0,14,5045055,11,0.03809759105183193,0.1799704494765765
5000,42.0,15,5045056,11,0.029040609091366788,0.27845967382822095
5000,42.0,16,5045057,11,0.02789197413194568,0.340856245673266
5000,42.0,17,5045058,12,0.03397362627936679,0.1370412974776795
5000,42.0,18,5045059,13,0.044520965388773356,0.18032885868907955
5000,42.0,19,5045060,10,0.018385343247492376,0.24235717255086248
5000,42.0,20,5045061,10,0.027677293061013814,0.34519508117778236
5000,42.0,21,5045062,7,0.016410749417413873,0.3345113236183098
5000,42.0,22,5045063,11,0.02752688783601759,0.25478819914489864
5000,42.0,23,5045064,10,0.0313866422086191,0.18655504081031776
5000,42.0,24,5045065,8,0.026161360145884355,0.2214737426253655
5000,42.0,25,5045066,9,0.018983800719719002,0.2802966990230216
5000,42.0,26,5045067,11,0.027617227992534927,0.31998698028655154
5000,42.0,27,5045068,11,0.045667092777920804,0.2968543398451844
5000,42.0,28,5045069,10,0.026901063622200645,0.2971892330308344
5000,42.0,29,5045070,10,0.03299207954123008,0.28524424832871814
5000,42.0,30,5045071,12,0.028111445620995868,0.22834718696021664
5000,42.0,31,5045072,6,0.018373188346872203,0.3430037410489777
5000,42.0,32,5045073,7,0.020245774966759698,0.4406351800060597
5000,42.0,33,5045074,8,0.02438064024967953,0.34530753088814686
5000,42.0,34,5045075,8,0.020795209919255105,0.2963834310071892
5000,42.0,35,5045076,7,0.00636597613138546,0.38884368116023205
5000,42.0,36,5045077,13,0.028653613014376845,0.25589372677947
5000,42.0,37,5045078,10,0.03965817871086448,0.21297441259490046
5000,42.0,38,5045079,10,0.02685426374432272,0.21423886100368517
5000,42.0,39,5045080,10,0.01730891824783226,0.2718276112901213
5000,42.0,40,5045081,10,0.024841668722823017,0.19133595833884406
5000,42.0,41,5045082,12,0.036789875588916124,0.17151439385690548
5000,42.0,42,5045083,9,0.028802898149793466,0.38817328177144683
5000,42.0,43,5045084,8,0.02290204270045332,0.3333586825527388
5000,42.0,44,5045085,16,0.061875210791131584,0.10111378613619108
5000,42.0,45,5045086,13,0.044420909675578935,0.20359939320142284
5000,42.0,46,5045087,13,0.04600722448169468,0.24162570104230227
5000,42.0,47,5045088,8,0.008903064212072428,0.2613853234923845
5000,42.0,48,5045089,10,0.02538155847018695,0.1617084004580904
5000,42.0,49,5045090,9,0.029952721416961637,0.27693723831349953
5000,42.0,50,5045091,11,0.015600986036290787,0.2443944720304851
5000,42.0,51,5045092,11,0.03236111330334903,0.24817380819607965
5000,42.0,52,5045093,7,0.008943544905197344,0.4276041619531764
5000,42.0,53,5045094,10,0.027139014625976614,0.2521208646665101
5000,42.0,54,5045095,9,0.018335513302747183,0.33752935651693283
5000,42.0,55,5045096,11,0.03285210011260999,0.23285888058798151
5000,42.0,56,5045097,12,0.03338095226445747,0.1662232412833323
5000,42.0,57,5045098,10,0.012525331100629419,0.2674978240339224
5000,42.0,58,5045099,13,0.03156094411725493,0.22881382287538016
5000,42.0,59,5045100,9,0.01953563305084847,0.2805858968423451
5000,42.0,60,5045101,11,0.021586009208423185,0.2577975257967625
5000,42.0,61,5045102,9,0.03464495446940617,0.2955994912942086
5000,42.0,62,5045103,7,0.014783126880331437,0.2990423663320146
5000,42.0,63,5045104,13,0.04384093585278025,0.2420863997923565
5000,42.0,64,5045105,11,0.03773962905681206,0.19680520414381503
5000,42.0,65,5045106,7,0.013373713771049251,0.34071636370484043
5000,42.0,66,5045107,10,0.019728697413548185,0.2999500422502583
5000,42.0,67,5045108,11,0.024652003738543714,0.22579953646563394
5000,42.0,68,5045109,10,0.01605061581993737,0.1904555678783872
5000,42.0,69,5045110,11,0.037400367910212215,0.1766297626677837
5000,42.0,70,5045111,13,0.03281776915417321,0.21876585328167103
5000,42.0,71,5045112,8,0.023293315270987602,0.23476552809024978
5000,42.0,72,5045113,12,0.02162934878978341,0.1568131327485654
5000,42.0,73,5045114,11,0.013804284164049501,0.1705953140094854
5000,42.0,74,5045115,12,0.04726375546932639,0.25827967896678117
5000,42.0,75,5045116,11,0.020056169369280737,0.195986607052163
5000,42.0,76,5045117,11,0.03311338040860977,0.21399520413285597
5000,42.0,77,5045118,9,0.031590857079575964,0.2633840298768276
5000,42.0,78,5045119,11,0.016330723772119388,0.3105422281414961
5000,42.0,79,5045120,12,0.03574542761328724,0.22399101872836957
5000,42.0,80,5045121,11,0.03758673116753958,0.2607696300330057
5000,42.0,81,5045122,10,0.020441826877651843,0.2214030525569403
5000,42.0,82,5045123,10,0.024705427882458365,0.2639704967881905
5000,42.0,83,5045124,8,0.017845958724181998,0.31204519539315834
5000,42.0,84,5045125,8,0.0212162130230949,0.34142080821617493
5000,42.0,85,5045126,12,0.031007105939175265,0.19423543572581703
5000,42.0,86,5045127,13,0.055586076696587605,0.2110109011437315
5000,42.0,87,5045128,13,0.03172571311182792,0.22905447517424413
5000,42.0,88,5045129,12,0.0328457947829758,0.2572121521109978
5000,42.0,89,5045130,11,0.041480685175178,0.1976782195342588
5000,42.0,90,5045131,10,0.03491291505988843,0.28355149954505826
5000,42.0,91,5045132,11,0.02038086354657472,0.2324061070038403
5000,42.0,92,5045133,9,0.017102798397768026,0.23074485727075342
5000,42.0,93,5045134,12,0.04190535067077657,0.22123611807675192
5000,42.0,94,5045135,12,0.03774939855646599,0.22971355369135557
5000,42.0,95,5045136,12,0.028425902795302292,0.17976332529485337
5000,42.0,96,5045137,10,0.03084456080319879,0.2282802142150783
5000,42.0,97,5045138,8,0.018237639875601053,0.32386512578219284
5000,42.0,98,5045139,11,0.02650248402525649,0.2912218827870514
5000,42.0,99,5045140,12,0.03773548494927205,0.19517843038986887
5000,42.0,100,5045141,9,0.020029300383321565,0.31524393443985005
5000,123.0,1,5045123,10,0.024705427882458365,0.2639704967881905
5000,123.0,2,5045124,8,0.017845958724181998,0.31204519539315834
5000,123.0,3,5045125,8,0.0212162130230949,0.34142080821617493
5000,123.0,4,5045126,12,0.031007105939175265,0.19423543572581703
5000,123.0,5,5045127,13,0.055586076696587605,0.2110109011437315
5000,123.0,6,5045128,13,0.03172571311182792,0.22905447517424413
5000,123.0,7,5045129,12,0.0328457947829758,0.2572121521109978
5000,123.0,8,5045130,11,0.041480685175178,0.1976782195342588
5000,123.0,9,5045131,10,0.03491291505988843,0.28355149954505826
5000,123.0,10,5045132,11,0.02038086354657472,0.2324061070038403
5000,123.0,11,5045133,9,0.017102798397768026,0.23074485727075342
5000,123.0,12,5045134,12,0.04190535067077657,0.22123611807675192
5000,123.0,13,5045135,12,0.03774939855646599,0.22971355369135557
5000,123.0,14,5045136,12,0.028425902795302292,0.17976332529485337
5000,123.0,15,5045137,10,0.03084456080319879,0.2282802142150783
5000,123.0,16,5045138,8,0.018237639875601053,0.32386512578219284
5000,123.0,17,5045139,11,0.02650248402525649,0.2912218827870514
5000,123.0,18,5045140,12,0.03773548494927205,0.19517843038986887
5000,123.0,19,5045141,9,0.020029300383321565,0.31524393443985005
5000,123.0,20,5045142,11,0.03335781519248213,0.26156446120623955
5000,123.0,21,5045143,10,0.02945619091928591,0.1833604412259689
5000,123.0,22,5045144,14,0.03881186800468689,0.15518130379601858
5000,123.0,23,5045145,13,0.040180593480934286,0.18273070647577117
5000,123.0,24,5045146,12,0.03930646126850886,0.22515867371701911
5000,123.0,25,5045147,12,0.05178598258749417,0.28765000200974483
5000,123.0,26,5045148,11,0.03512530349286793,0.18695612261194247
5000,123.0,27,5045149,8,0.016799056253753174,0.2287018701224325
5000,123.0,28,5045150,9,0.030653878305344405,0.2652923881366038
5000,123.0,29,5045151,10,0.03400413124546532,0.29511198366526437
5000,123.0,30,5045152,12,0.03645618259958576,0.19683719973125385
5000,123.0,31,5045153,10,0.023354003816216724,0.31776275725040926
5000,123.0,32,5045154,9,0.03545199434620126,0.3029699676124369
5000,123.0,33,5045155,11,0.04013808538228789,0.19134103721713935
5000,123.0,34,5045156,9,0.02811844290711138,0.23763918251387067
5000,123.0,35,5045157,10,0.019736169599950983,0.21578192349434824
5000,123.0,36,5045158,10,0.028277320238825555,0.30325261164398026
5000,123.0,37,5045159,11,0.021822472807081925,0.25740954483570166
5000,123.0,38,5045160,10,0.028635439056324447,0.25597669908269316
5000,123.0,39,5045161,8,0.01643608818109991,0.25655144175288597
5000,123.0,40,5045162,11,0.03155317936482544,0.2936643093552367
5000,123.0,41,5045163,10,0.026361838751625972,0.21804001927607414
5000,123.0,42,5045164,12,0.047086374752067395,0.20989372123278466
5000,123.0,43,5045165,10,0.024571054509172657,0.2952710369067745
5000,123.0,44,5045166,11,0.051474100589249394,0.2393948208117192
5000,123.0,45,5045167,13,0.029287144350868842,0.2194465289344112
5000,123.0,46,5045168,9,0.0175822494776894,0.3310243983042655
5000,123.0,47,5045169,9,0.023347147982782236,0.31428162702092655
5000,123.0,48,5045170,11,0.03354568009872271,0.15003406271004222
5000,123.0,49,5045171,10,0.03663687440169239,0.2547066198228488
5000,123.0,50,5045172,9,0.00928136868480879,0.24826564444212762
5000,123.0,51,5045173,15,0.028291729855003667,0.18843470300224702
5000,123.0,52,5045174,11,0.045217544984004,0.21561330268286422
5000,123.0,53,5045175,11,0.04087499857433996,0.2528807926551873
5000,123.0,54,5045176,10,0.02994098639653069,0.34314841943251906
5000,123.0,55,5045177,11,0.026346247464954148,0.23024567251455644
5000,123.0,56,5045178,13,0.030543574205637643,0.21687863794032988
5000,123.0,57,5045179,11,0.022937373664828183,0.3016960373282153
5000,123.0,58,5045180,5,0.012449238576737055,0.3786557873439653
5000,123.0,59,5045181,8,0.013718269577484172,0.35100725857523923
5000,123.0,60,5045182,10,0.04320372554452747,0.21421148723582523
5000,123.0,61,5045183,14,0.05073719449258083,0.058739858114129885
5000,123.0,62,5045184,8,0.013202601904426747,0.29205323217470747
5000,123.0,63,5045185,12,0.027422324866239016,0.21190833156233477
5000,123.0,64,5045186,6,0.017363655273813006,0.3022930072133451
5000,123.0,65,5045187,10,0.04181616421871539,0.1136644560414813
5000,123.0,66,5045188,11,0.021402723798011333,0.19579057455444043
5000,123.0,67,5045189,10,0.028876272531655478,0.19541447813899288
5000,123.0,68,5045190,8,0.019632890676904796,0.1549496620521063
5000,123.0,69,5045191,8,0.018043970080374633,0.29540752790016594
5000,123.0,70,5045192,11,0.0391086942566257,0.15383232156021104
5000,123.0,71,5045193,10,0.030066269730343174,0.22991904158281312
5000,123.0,72,5045194,13,0.029327768348007616,0.18494281698121698
5000,123.0,73,5045195,9,0.031143535955317003,0.3285013293690677
5000,123.0,74,5045196,11,0.023360128293348437,0.25598309770150984
5000,123.0,75,5045197,9,0.022146910996732126,0.34908730348205075
5000,123.0,76,5045198,14,0.04514193096243286,0.10451806829710641
5000,123.0,77,5045199,13,0.031161990182809747,0.22310439515297312
5000,123.0,78,5045200,9,0.010649017559100148,0.3506271777845166
5000,123.0,79,5045201,14,0.03906804646343168,0.16069984205214594
5000,123.0,80,5045202,7,0.02162375049228879,0.257642741032477
5000,123.0,81,5045203,9,0.03199382904852101,0.1879873311049385
5000,123.0,82,5045204,10,0.01820559894965402,0.20303893242953971
5000,123.0,83,5045205,11,0.020264465525875894,0.2288864026551415
5000,123.0,84,5045206,14,0.038408305285003726,0.19716976876250641
5000,123.0,85,5045207,9,0.022786218309745036,0.26808002817721566
5000,123.0,86,5045208,13,0.03314373252726265,0.18541377206780504
5000,123.0,87,5045209,11,0.04537765355023017,0.17129614756277806
5000,123.0,88,5045210,7,0.016445503037603885,0.37023332162679157
5000,123.0,89,5045211,10,0.013564987890308184,0.2605943406511838
5000,123.0,90,5045212,10,0.04547873945670947,0.14025295580426583
5000,123.0,91,5045213,12,0.04307082814526816,0.1380238656796169
5000,123.0,92,5045214,7,0.005959847255432865,0.2867568283864166
5000,123.0,93,5045215,12,0.03579507991781333,0.31929258692969453
5000,123.0,94,5045216,9,0.02815806842405123,0.31515580028985024
5000,123.0,95,5045217,10,0.0260990504423046,0.25220317175008466
5000,123.0,96,5045218,10,0.0271997974942971,0.3330115842908853
5000,123.0,97,5045219,11,0.029983674445077057,0.1764310705787775
5000,123.0,98,5045220,9,0.02537360277730698,0.3226676992648738
5000,123.0,99,5045221,7,0.007403312873661772,0.23762481859236093
5000,123.0,100,5045222,11,0.02733666723496666,0.27705870986160464
5000,456.0,1,5045456,8,0.012153966825890934,0.24136541266970482
5000,456.0,2,5045457,12,0.04277315447561332,0.27235457468298946
5000,456.0,3,5045458,8,0.023737565480871428,0.3771353715174122
5000,456.0,4,5045459,9,0.033809072207496495,0.30367611570139713
5000,456.0,5,5045460,6,0.011850059139984461,0.291199144528251
